start,end,total SNPs,total Bases,depth,unique SNPs,dhSNPs,reference Bases,Theta,Pi,Heterozygosity,%GC,Recombination,Divergence,Constraint,SNPs
47153001,47154000,6,3808,3.81,3,2,1000,13.72,16.967,14.444,54.6547,0.001278462,0.02287582,0,0
47154001,47155000,48,8944,8.94,13,10,1000,48.685,56.417,53.945,54.2543,0.00127932,0.02208202,0,2
47155001,47156000,16,6862,6.87,8,2,999,26.095,27.037,23.316,45.4454,0.003213404,0.01302605,0,0
47156001,47157000,19,7613,7.61,10,4,1000,38.195,35.491,24.956,49.8498,0.003213404,0.01782531,0,0
47157001,47158000,18,7060,7.06,8,4,1000,34.597,32.849,25.496,54.6547,0.003213404,0.07318653,0,0
47158001,47159000,10,5427,5.43,4,2,1000,19.476,21.645,17.965,50.6507,0.003213404,0.07318653,0,0
47159001,47160000,3,7651,7.65,2,0,1000,7.359,6.414,3.921,52.8529,0.003213404,0.07318653,0,0
47160001,47161000,7,7169,7.17,5,2,1000,21.233,16.333,9.765,59.0591,0.003135457,0.07318653,0,1
47161001,47162000,10,9361,9.36,9,1,1000,31.256,18.486,10.683,54.955,0.002903168,0.07318653,0,0
47162001,47163000,12,7241,7.24,8,2,1000,34.552,26.747,16.314,48.6486,0.002347098,0.07318653,0,1
47163001,47164000,6,6255,6.25,5,1,1000,21.265,16.289,9.593,48.6486,0.002231446,0.07318653,0,0
47164001,47165000,8,6546,6.55,5,2,1000,20.483,19.548,12.221,48.7487,0.002162564,0.07318653,0,2
47165001,47166000,24,11686,11.69,6,1,1000,20.685,13.982,20.645,51.3514,0.002102335,0.07318653,0,1
47166001,47167000,3,10003,10,3,0,1000,7.983,5.214,2.999,53.3534,0.001932792,0.1047813,0,0
47167001,47168000,2,15131,15.13,2,0,1000,6.148,2.483,1.322,53.954,0.001932792,0.04108216,0,0
47168001,47169000,12,8974,8.97,6,2,1000,22.257,18.455,12.815,47.9479,0.001932792,0.01901902,0,0
47169001,47170000,3,7950,7.95,2,0,1000,5.838,5.065,3.145,47.7477,0.001932792,0.01201201,0,0
47170001,47171000,20,13590,13.59,9,3,1000,25.626,17.859,14.348,49.6496,0.001953312,0.02502503,0,1
47171001,47172000,37,12382,12.38,9,7,1000,27.586,32.211,29.883,52.7528,0.001955569,0.0511022,0,0
47172001,47173000,11,13390,13.39,4,2,1000,10.933,11.573,8.215,45.7457,0.001955569,0.08730159,0,0
47173001,47174000,2,10297,10.3,2,0,1000,8.093,3.602,1.942,43.4434,0.001955569,0.005005005,0,0
47174001,47175000,16,9206,9.21,9,1,1000,32.795,19.297,17.381,57.8579,0.001973458,0.01801802,0,1
47175001,47176000,11,8659,8.66,5,3,1000,17.474,17.167,12.126,44.8448,0.001973602,0.01001001,0,0
47176001,47177000,2,7113,7.11,2,0,1000,9.144,5.077,2.812,45.2452,0.001973602,0.01501502,0,0
47177001,47178000,24,15025,15.02,10,2,1000,22.808,15.464,15.807,40.04,0.001973602,0.01101101,0,0
47178001,47179000,8,9455,9.46,5,1,1000,16.649,12.938,8.461,33.2332,0.002432582,0.01101101,0,1
47179001,47180000,11,11170,11.17,6,2,1000,18.391,15.52,10.24,38.9389,0.003057574,0.01501502,0,0
47180001,47181000,8,6391,6.39,2,2,1000,7.31,10.108,11.736,53.7538,0.003057574,0.02002002,0,0
47181001,47182000,5,5981,5.98,1,1,1000,5.246,8.191,8.988,53.954,0.003057574,0.02180685,0,0
47182001,47183000,17,7797,7.8,7,1,1000,25.693,18.31,21.162,55.1552,0.003057574,0.01301301,0,0
47183001,47184000,6,9820,9.82,2,2,1000,6.671,8.214,5.728,48.048,0.003057574,0.01401401,0,0
47184001,47185000,1,6281,6.28,1,0,1000,3.991,2.76,1.592,45.1451,0.003057574,0.01001001,0,0
47185001,47186000,0,6327,6.33,0,0,1000,0,0,0,50.2503,0.003057574,0.01201201,0,0
47186001,47187000,9,8410,8.41,5,1,1000,19.145,13.092,10.702,49.4494,0.003057574,0.01401401,0,0
47187001,47188000,10,7112,7.11,3,2,1000,11.518,13.591,14.236,51.1512,0.003103416,0.02388535,0,1
47188001,47189000,20,8194,8.19,6,2,1000,20.553,17.603,24.79,43.8438,0.003113085,0.02003878,0,0
47189001,47190000,0,4581,4.64,0,0,987,0,0,0,58.6587,0.003113085,0.02003878,0,0
47190001,47191000,6,10025,10.02,5,1,1000,15.865,10.435,5.985,42.9429,0.003113085,0.01741023,0,0
47191001,47192000,13,7474,7.47,4,1,1000,15.053,11.978,16.724,43.5435,0.003113085,0.01601602,0,0
47192001,47193000,1,9281,9.28,1,0,1000,2.701,1.868,1.077,53.5536,0.003113085,0.006006006,0,0
47193001,47194000,3,7282,7.28,2,1,1000,7.927,6.188,3.776,53.8539,0.003113085,0.007007007,0,0
47194001,47195000,22,9517,9.52,8,5,1000,27.079,30.023,23.378,48.6486,0.00139031,0.01501502,0,1
47195001,47196000,3,10101,10.1,3,0,1000,10.212,5.398,2.97,41.9419,0.000671877,0.01101101,0,0
47196001,47197000,17,12298,12.3,8,4,1000,26.48,21.394,13.823,41.8418,0.000671877,0.01601602,0,0
47197001,47198000,9,8422,8.5,5,3,991,21.297,16.759,10.092,54.7548,0.000671877,0.01901902,0,0
47198001,47199000,5,11196,11.2,5,0,1000,17.397,8.243,4.466,47.5475,0.000667199,0.01101101,0,1
47199001,47200000,7,10410,10.41,4,2,1000,13.178,10.03,6.244,49.4494,0.000561312,0.008008008,0,1
47200001,47201000,1,9155,9.15,1,0,1000,3.014,1.928,1.092,49.9499,0.000547777,0.01301301,0,0
47201001,47202000,0,10715,10.71,0,0,1000,0,0,0,56.5566,0.000547777,0.01101101,0,0
47202001,47203000,18,9457,9.46,7,0,1000,24.648,13.379,18.769,54.1542,0.00053967,0.01101101,0,1
47203001,47204000,14,8394,8.39,5,2,1000,18.467,17.336,16.083,55.0551,0.000538382,0.01501502,0,0
47204001,47205000,4,3817,4.01,2,0,952,6.907,6.55,10.479,55.3554,0.000538382,0.02302302,0,0
47205001,47206000,2,3517,3.62,1,1,971,4.653,5.687,5.687,47.2472,0.000538382,0.02002002,0,0
47206001,47207000,0,5813,5.81,0,0,1000,0,0,0,46.7467,0.000538382,0.02102102,0,0
47207001,47208000,0,1186,1.87,0,0,634,0,0,0,49.8498,0.000538382,0.02502503,0,0
47208001,47209000,19,3926,4.58,12,1,858,97.297,56.544,48.395,49.8498,0.000538382,0.03203203,0,0
47209001,47210000,65,11320,11.32,33,12,1000,119.348,83.923,57.202,56.2563,0.000538382,0.1291291,0,0
47210001,47211000,3,1805,3.17,2,1,570,26.001,25.03,16.618,55.6557,0.000538382,0.05005005,0,0
47211001,47212000,9,5535,6.67,2,1,830,7.56,7.983,15.808,57.0571,0.000538382,0.03203203,0,0
47212001,47213000,10,6675,10.01,3,1,667,11.641,14.581,14.232,54.955,0.000538382,0.03203203,0,0
47216001,47217000,0,4705,4.71,0,0,1000,0,0,0,43.1431,0.000538382,0.01401401,0,0
47217001,47218000,4,7184,7.18,3,0,1000,13.697,8.889,5.22,40.9409,0.000538382,0.01501502,0,0
47218001,47219000,3,3019,3.02,2,0,998,13.253,12.431,8.282,53.2533,0.000548829,0.01101101,0,1
47219001,47220000,24,5818,5.82,14,2,1000,57.282,44.708,40.822,58.8589,0.000579636,0.02902903,0,0
47220001,47221000,20,8241,8.24,6,4,1000,22.568,26.501,24.572,53.3534,0.001537751,0.01601602,0,2
47221001,47222000,33,10010,10.01,7,5,1000,24.502,27.555,33.215,50.0501,0.001848654,0.01401401,0,0
47222001,47223000,24,8731,8.73,6,5,1000,20.424,27.859,26.915,54.7548,0.001848654,0.03503504,0,1
47223001,47224000,19,9010,9.01,8,3,1000,26.751,22.844,20.81,57.958,0.008870532,0.01401401,0,3
47224001,47225000,20,10925,10.92,6,3,1000,20.974,22.984,17.85,52.5526,0.01477873,0.02002002,0,2
47225001,47226000,15,9354,9.35,4,0,1000,14.493,7.756,16.036,46.9469,0.0147877,0.02202202,0,0
47226001,47227000,11,8788,8.83,5,2,995,17.787,13.13,11.948,55.4555,0.01525755,0.03803804,0,1
47227001,47228000,24,8629,8.63,10,5,1000,40.575,38.021,28.105,47.047,0.01551488,0.02902903,0,1
47228001,47229000,11,4442,4.44,8,1,1000,36.614,32.774,23.638,49.1491,0.01232624,0.02302302,0,1
47229001,47230000,6,6633,6.63,1,1,1000,5.148,8.224,9.046,41.3413,0.002002917,0.01201201,0,1
47230001,47231000,8,7822,7.82,3,0,1000,12.244,6.865,10.068,48.8488,0.000489611,0.01201201,0,1
47231001,47232000,9,10625,10.62,2,2,1000,5.843,8.999,8.118,40.7407,0.000482487,0,0,0
47232001,47233000,21,11263,11.26,7,4,1000,23.374,21.532,18.867,48.9489,0.000492731,0.01101101,0,1
47233001,47234000,14,14533,14.53,1,1,1000,3.494,4.706,9.805,46.9469,0.000498256,0.009009009,0,0
47234001,47235000,19,10607,10.61,7,3,1000,23.433,17.542,18.148,44.1441,0.000498256,0.01001001,0,0
47235001,47236000,0,12565,12.56,0,0,1000,0,0,0,41.3413,0.000498256,0.004004004,0,0
47236001,47237000,33,12286,12.29,5,3,1000,16.848,20.603,27.166,42.5425,0.000601043,0.01501502,0,2
47237001,47238000,16,8590,8.59,7,4,1000,26.903,26.103,18.626,44.2442,0.000769677,0.01401401,0,4
47238001,47239000,10,11125,11.12,3,2,1000,9.822,11.053,9.326,42.1421,0.000780616,0.002002002,0,0
47239001,47240000,26,8313,8.31,8,5,1000,32.494,36.032,30.977,43.7437,0.000790179,0.009009009,0,2
47240001,47241000,5,10054,10.05,3,1,1000,10.306,8.027,4.973,37.8378,0.000795303,0.01102204,0,2
47241001,47242000,7,8848,8.85,2,1,1000,7.441,7.556,8.194,42.9429,0.000798866,0.01401401,0,1
47242001,47243000,32,10167,10.17,10,5,1000,35.576,32.5,31.659,39.9399,0.000801135,0.009009009,0,2
47243001,47244000,13,9339,9.34,6,2,1000,18.874,16.409,13.384,35.9359,0.000804306,0.01102204,0,2
47244001,47245000,10,9427,9.43,5,3,1000,16.446,15.747,10.342,49.8498,0.000802535,0.01501502,0,1
47245001,47246000,6,8384,8.45,2,1,992,6.725,6.514,6.858,44.2442,0.000802049,0.01801802,0,0
47246001,47247000,5,7737,7.74,5,0,1000,19.027,11.486,6.462,45.4454,0.000807194,0.02002002,0,2
47247001,47248000,10,9172,9.17,3,1,1000,10.838,7.437,10.63,44.9449,0.000853091,0.01601602,0,3
47248001,47249000,0,7183,7.18,0,0,1000,0,0,0,43.043,0.000866618,0.01001001,0,0
47249001,47250000,5,7847,7.85,2,1,1000,7.682,8.246,5.735,38.038,0.000866618,0.002002002,0,0
47250001,47251000,12,5836,5.84,5,2,1000,20.589,22.56,19.704,37.3373,0.001077522,0.007007007,0,1
47251001,47252000,9,7124,7.16,3,2,995,11.058,11.721,12.633,48.8488,0.002039565,0.01301301,0,2
47252001,47253000,8,7041,7.04,5,1,1000,19.678,15.34,10.652,40.7407,0.002539714,0.008316008,0,1
47253001,47254000,26,9343,9.34,10,4,1000,35.529,29.921,27.83,47.9479,0.002452809,0.01134021,0,2
47254001,47255000,12,11088,11.09,7,2,1000,22.588,16.819,10.371,46.1461,0.001897548,0.01001001,0,2
47255001,47256000,34,10855,10.86,11,9,1000,36.99,33.536,31.091,52.953,0.001436993,0.02302302,0,1
47256001,47257000,22,8905,8.91,5,5,1000,19.051,21.861,24.564,52.953,0.001341752,0.03003003,0,1
47257001,47258000,8,7551,7.55,3,1,1000,9.828,8.406,9.933,48.048,0.001327817,0.02302302,0,2
47258001,47259000,9,6546,6.55,3,1,1000,12.734,10.087,13.748,48.5485,0.001343432,0.02502503,0,1
47259001,47260000,3,7752,7.75,3,0,1000,10.585,6.761,3.87,43.4434,0.002737497,0.01301301,0,1
47260001,47261000,6,5667,5.67,3,2,1000,8.629,10.117,10.588,49.5495,0.01708825,0.02302302,0,1
47261001,47262000,11,7094,7.09,4,2,1000,15.787,15.876,15.506,40.2402,0.02179133,0.01201201,0,0
47262001,47263000,9,7041,7.04,3,2,1000,12.584,15.073,12.072,51.6517,0.02179029,0.02249719,0,1
47263001,47264000,28,7006,7.01,14,2,1000,53.227,39.96,40.322,43.9439,0.02177217,0.009009009,0,2
47264001,47265000,11,7526,7.53,4,1,1000,13.497,10.954,14.616,44.6446,0.004162603,0.01301301,0,1
47265001,47266000,3,4934,4.93,2,0,1000,4.729,4.729,6.08,58.4585,0.001294612,0.02835333,0,0
47266001,47267000,8,11046,11.05,3,3,1000,9.63,11.035,7.469,52.953,0.001294612,0.007782101,0,0
47267001,47268000,21,9819,9.82,4,4,1000,14.502,17.415,21.132,48.7487,0.001289072,0.01201201,0,2
47268001,47269000,5,8159,8.16,2,1,1000,7.837,7.559,6.128,52.5526,0.001287394,0.01601602,0,0
47269001,47270000,23,8719,8.72,6,5,1000,22.382,27.6,26.237,46.4464,0.001295277,0.01401401,0,3
47270001,47271000,7,11342,11.34,1,1,1000,3.445,5.785,5.841,53.954,0.001367513,0.0244186,0,1
47271001,47272000,11,11811,11.81,4,4,1000,13.686,14.546,9.314,57.2573,0.00130644,0.009009009,0,1
47272001,47273000,14,8359,8.36,2,2,1000,6.824,7.367,16.151,54.1542,0.001081949,0.02102102,0,1
47273001,47274000,0,7132,7.13,0,0,1000,0,0,0,47.5475,0.001070495,0.02102102,0,0
47274001,47275000,15,9160,9.16,2,1,1000,6.894,6.653,16.786,51.1512,0.001070495,0.01701702,0,0
47275001,47276000,7,13911,13.91,5,1,1000,15.736,8.921,5.032,49.3493,0.001070495,0.008008008,0,0
47276001,47277000,11,7624,7.62,2,2,1000,8.927,12.518,13.773,53.6537,0.001070495,0.01101101,0,0
47277001,47278000,40,8666,8.67,7,7,1000,25.723,34.581,46.445,54.1542,0.00095127,0.01701702,0,3
47278001,47279000,45,9209,9.21,12,6,1000,41.654,39.403,48.46,40.7407,0.000697356,0.01801802,0,2
47279001,47280000,10,7839,7.84,3,1,1000,12.182,13.415,12.438,47.8478,0.000514629,0.01501502,0,0
47280001,47281000,12,8918,8.92,2,1,1000,5.97,6.658,13.736,43.5435,0.000514241,0.01001001,0,1
47281001,47282000,3,8716,8.72,3,0,1000,11.407,6.176,3.442,45.3453,0.000506553,0.008016032,0,0
47282001,47283000,12,7685,7.69,6,1,1000,16.856,14.423,14.964,56.2563,0.000506553,0.02302302,0,0
47283001,47284000,17,8829,8.83,5,2,1000,17.879,14.317,19.538,58.6587,0.000506553,0.03203203,0,0
47284001,47285000,0,9018,9.02,0,0,1000,0,0,0,52.3524,0.000506553,0.02002002,0,0
47285001,47286000,1,8601,8.6,1,0,1000,3.699,2.093,1.163,48.8488,0.000506553,0.02602603,0,0
47286001,47287000,6,8310,8.31,1,0,1000,2.947,2.063,7.22,56.8569,0.000509895,0.02802803,0,1
47287001,47288000,4,7879,7.88,4,0,1000,14.478,8.951,5.077,55.956,0.000517776,0.01401401,0,2
47288001,47289000,8,6805,6.8,1,1,1000,4.546,4.673,11.39,53.5536,0.000521134,0.01501502,0,0
47289001,47290000,12,6356,6.36,2,0,1000,7.044,4.446,18.093,46.8468,0.000521134,0.01401401,0,0
47290001,47291000,8,7128,7.13,4,1,1000,12.794,10.771,11.223,44.4444,0.000521134,0.01401401,0,0
47291001,47292000,11,8332,8.33,2,1,1000,7.159,8.616,13.502,48.6486,0.000522259,0.01001001,0,1
47292001,47293000,1,10904,10.9,1,0,1000,4.466,1.731,0.917,52.5526,0.000522357,0.03444181,0,0
47293001,47294000,8,7307,7.31,3,0,1000,12.025,7.227,10.778,54.0541,0.000522357,0.01521739,0,0
47294001,47295000,0,11145,11.14,0,0,1000,0,0,0,46.046,0.000522357,0.01501502,0,0
47295001,47296000,11,8218,8.22,2,0,1000,7.512,4.36,13.385,45.2452,0.000522357,0.01401401,0,0
47296001,47297000,10,9763,9.76,2,0,1000,6.874,3.718,9.731,38.9389,0.000522357,0.01001001,0,0
47297001,47298000,16,5742,5.74,4,1,1000,17.626,13.891,26.995,60.4605,0.000522357,0.02702703,0,0
47298001,47299000,18,6235,6.23,4,0,1000,14.711,10.869,28.069,52.2523,0.000682001,0.01301301,0,1
47299001,47300000,9,6978,6.98,6,2,1000,26.218,19.576,12.181,48.3483,0.001072672,0.02502503,0,1
47300001,47301000,9,8106,8.11,3,0,1000,11.21,6.589,11.643,36.036,0.001773081,0.01801802,0,1
47301001,47302000,28,8152,8.24,5,1,989,21.805,17.05,33.809,45.045,0.001773327,0.01601602,0,1
47302001,47303000,16,13180,13.18,4,1,1000,11.87,8.681,12.329,36.3363,0.001480668,0.01801802,0,1
47303001,47304000,18,7850,7.85,3,0,1000,11.826,6.857,22.611,51.5516,0.000582246,0.01901902,0,2
47304001,47305000,2,11201,11.2,1,1,1000,3.326,2.988,1.786,51.8519,0.000521563,0.01801802,0,0
47305001,47306000,26,10506,10.51,4,3,1000,14.196,18.281,24.271,39.2392,0.00051095,0.004004004,0,2
47306001,47307000,6,7724,7.72,3,1,1000,12.001,10.01,7.121,46.5465,0.0005069,0.02202202,0,0
47307001,47308000,6,9222,9.22,4,1,1000,13.739,9.986,5.964,46.9469,0.0005069,0.01601602,0,0
47308001,47309000,17,9372,9.37,4,2,1000,15.375,13.262,18.573,46.9469,0.0005069,0.01401401,0,0
47309001,47310000,5,11658,11.66,3,2,1000,11.175,7.59,4.289,38.6386,0.0005069,0.008008008,0,0
47310001,47311000,4,7197,7.2,2,2,1000,8.579,8.79,5.558,38.038,0.0005069,0.02202202,0,0
47311001,47312000,4,8450,8.45,1,1,1000,3.266,4.873,4.142,36.4364,0.0005069,0.01101101,0,0
47312001,47313000,14,6735,6.73,9,3,1000,34.819,29.811,21.159,49.1491,0.000484283,0.01101101,0,3
47313001,47314000,5,8478,8.48,3,1,1000,11.838,8.6,5.308,39.8398,0.000470207,0.01401401,0,1
47314001,47315000,2,5007,5.54,2,0,903,7.784,5.542,3.995,44.3443,0.000454268,0.02402402,0,0
47315001,47316000,21,7257,7.26,4,2,1000,16.088,14.28,28.852,47.7477,0.000454268,0.02029312,0,0
47316001,47317000,4,8765,8.77,3,0,1000,12.863,7.2,3.993,39.6396,0.000454268,0.02029312,0,0
47317001,47318000,10,10897,10.9,3,1,1000,6.608,6.609,8.718,45.3453,0.000454268,0.01548387,0,0
47318001,47319000,4,6514,6.51,3,1,1000,11.368,9.679,6.141,52.4525,0.000454268,0.02002002,0,0
47319001,47320000,9,6725,6.72,2,0,1000,7.832,5.202,12.64,55.6557,0.000447534,0.01647346,0,1
47320001,47321000,5,7502,7.5,2,1,1000,8.405,9.007,5.998,57.5576,0.000447383,0.01647346,0,0
47321001,47322000,11,5761,5.76,2,0,1000,10.277,6.164,19.093,47.5475,0.000444191,0.01647346,0,1
47322001,47323000,0,8804,8.8,0,0,1000,0,0,0,43.6436,0.000383621,0.01647346,0,0
47323001,47324000,3,8199,8.2,1,1,1000,3.366,4.305,3.049,40.1401,0.000383621,0.01647346,0,0
47324001,47325000,2,956,1.52,2,0,630,28.218,28.898,20.926,43.9439,0.000348787,0.01647346,0,1
47325001,47326000,1,4117,6.15,1,0,669,7.879,4.396,2.429,39.3393,0.000312311,0.0109375,0,0
47326001,47327000,5,5750,5.75,1,1,1000,3.904,4.816,7.826,43.043,0.000308967,0.01556017,0,1
47327001,47328000,2,6008,6.01,2,0,1000,8.975,5.812,3.329,44.5445,0.000291301,0.009018036,0,0
47328001,47329000,11,8321,8.32,2,0,1000,8.309,4.375,13.52,47.4474,0.000291301,0.02436548,0,0
47329001,47330000,13,7963,7.96,4,0,1000,15.792,9.039,16.011,39.1391,0.000291259,0.01901902,0,1
47330001,47331000,1,8911,8.91,1,0,1000,4.088,2.057,1.122,46.7467,0.000291063,0.01301301,0,0
47331001,47332000,24,9254,9.25,8,2,1000,26.666,19.952,25.801,43.4434,0.000291046,0.01201201,0,2
47332001,47333000,6,5858,5.86,5,1,1000,17.763,15.711,10.242,57.3574,0.00029093,0.02002002,0,1
47333001,47334000,20,7869,7.87,8,3,1000,27.869,23.982,25.418,49.7497,0.000290231,0.01701702,0,2
47334001,47335000,3,10579,10.58,1,1,1000,3.007,3.97,2.836,56.957,0.000290484,0.01101101,0,1
47335001,47336000,0,8554,8.55,0,0,1000,0,0,0,44.1441,0.000290488,0.01401401,0,0
47336001,47337000,12,9093,9.09,5,2,1000,16.33,12.754,12.647,43.1431,0.000295256,0.01001001,0,3
47337001,47338000,2,9828,9.83,2,0,1000,6.462,3.654,2.035,36.7367,0.000308854,0.01101101,0,0
47338001,47339000,2,11169,11.17,1,1,1000,2.396,2.679,1.791,37.5375,0.000308854,0.01501502,0,0
47339001,47340000,8,7474,7.49,4,2,998,11.19,11.285,10.704,50.951,0.000308854,0.01401401,0,0
47340001,47341000,12,7149,7.15,4,1,1000,14.937,11.641,17.135,41.3413,0.000488555,0.01801802,0,1
47341001,47342000,9,8549,8.57,5,1,998,18.278,15.256,10.527,46.9469,0.000540802,0.02702703,0,1
47342001,47343000,22,5871,5.87,12,7,1000,43.313,46.191,36.621,50.5506,0.000600511,0.02040816,0,3
47343001,47344000,45,9421,9.42,11,1,1000,38.356,23.487,48.165,36.5365,0.00071686,0.02040816,0,3
47344001,47345000,4,8909,8.91,4,0,1000,13.922,8.052,4.49,47.2472,0.00072332,0.01315789,0,0
47345001,47346000,14,9423,9.42,3,1,1000,10.753,9.015,15.256,45.2452,0.000750463,0.01001001,0,2
47346001,47347000,7,7707,7.71,3,1,1000,11.221,9.738,8.434,39.4394,0.001242394,0.01728395,0,0
47347001,47348000,25,6495,6.53,7,4,994,27.077,30.737,37.721,44.044,0.001242394,0.0199005,0,0
47348001,47349000,1,5593,5.59,1,0,1000,3.524,2.926,1.788,49.2492,0.001242394,0.0199005,0,0
47349001,47350000,4,5595,5.64,2,1,992,8.344,8.741,6.256,48.7487,0.001242394,0.02202202,0,0
47350001,47351000,10,8158,8.16,4,2,1000,14.019,14.744,11.951,42.4424,0.00113725,0.02002002,0,1
47351001,47352000,10,13141,13.14,5,1,1000,14.135,10.354,7.419,50.1502,0.000917425,0.02502503,0,1
47352001,47353000,4,9756,9.76,1,1,1000,4.029,5.77,4.1,52.3524,0.000903844,0.01801802,0,0
47353001,47354000,32,8442,8.44,5,1,1000,19.359,13.212,38.349,50.3504,0.000903865,0.02402402,0,1
47354001,47355000,29,8197,8.2,8,0,1000,22.485,16.478,34.77,46.046,0.000903871,0.01201201,0,0
47355001,47356000,80,14218,14.22,8,7,1000,24.492,24.522,56.442,42.7427,0.000595571,0.01301301,0,7
47356001,47357000,87,12505,12.5,9,7,1000,29.621,27.108,69.573,46.7467,0.000500577,0.02002002,0,7
47357001,47358000,18,9260,9.26,3,1,1000,10.873,9.33,18.898,45.8458,0.000477907,0.01801802,0,0
47358001,47359000,49,11090,11.09,9,1,1000,30.937,16.363,43.732,49.8498,0.000477933,0.01001001,0,2
47359001,47360000,35,10025,10.02,6,3,1000,20.987,16.485,34.664,39.6396,0.000478057,0.008008008,0,4
47360001,47361000,36,8454,8.56,7,1,987,26.116,17.083,43.029,43.043,0.000426834,0.01101101,0,2
47361001,47362000,11,9575,9.58,3,0,1000,9.948,6.377,10.966,40.2402,0.000420359,0.01201201,0,2
47362001,47363000,3,10690,10.69,2,1,1000,6.525,4.733,2.806,42.3423,0.000417918,0.01101101,0,0
47363001,47364000,5,10971,10.97,4,1,1000,14.219,8.211,4.557,32.7327,0.000417918,0.01301301,0,0
47364001,47365000,30,8799,8.8,10,2,1000,34.888,23.773,34.096,41.041,0.00041795,0.01201201,0,2
47365001,47366000,43,8885,8.89,10,1,1000,33.427,23.669,47.902,43.2432,0.000418433,0.01601602,0,2
47366001,47367000,4,9041,9.04,3,1,1000,11.812,7.719,4.424,43.3433,0.000419084,0.01101101,0,0
47367001,47368000,3,8192,8.19,3,0,1000,11.36,6.553,3.662,46.4464,0.000419084,0.01301301,0,0
47368001,47369000,6,7420,7.42,2,0,1000,6.623,4.601,7.412,42.8428,0.000420697,0.01401401,0,1
47369001,47370000,8,6551,6.55,4,1,1000,15.349,13.899,11.449,44.1441,0.000421215,0.01301301,0,0
47370001,47371000,0,5096,5.1,0,0,1000,0,0,0,43.2432,0.000421215,0.01401401,0,0
47371001,47372000,6,8545,8.55,3,1,1000,10.627,9.833,6.729,41.3413,0.000436873,0.01101101,0,2
47372001,47373000,11,8340,8.34,5,1,1000,14.853,11.829,12.59,49.049,0.000476585,0.01901902,0,0
47373001,47374000,21,7635,7.63,8,1,1000,29.216,20.161,26.85,56.3564,0.000476585,0.02602603,0,0
47374001,47375000,1,7524,7.52,1,0,1000,2.765,2.196,1.329,41.3413,0.000477667,0.02002002,0,1
47375001,47376000,1,11242,11.24,1,0,1000,2.83,1.601,0.889,47.7477,0.000482727,0.008008008,0,0
47376001,47377000,4,8532,8.53,4,0,1000,13.383,8.281,4.688,43.4434,0.000482727,0.01601602,0,0
47377001,47378000,6,8118,8.12,4,1,1000,15.094,11.112,6.775,48.048,0.000555072,0.01101101,0,2
47378001,47379000,11,10984,10.98,4,1,1000,12.631,8.326,10.242,41.9419,0.001236507,0.01601602,358,1
47379001,47380000,10,9646,9.66,7,2,999,25.047,17.266,10.367,36.3363,0.001398526,0.01101101,999,1
47380001,47381000,14,9826,9.83,1,0,1000,4.303,1.897,13.993,44.6446,0.001399123,0.02302302,999,0
47381001,47382000,6,6661,6.74,3,0,989,14.009,7.926,9.007,47.2472,0.001399123,0.009060023,830,0
47382001,47383000,19,7238,7.24,4,1,1000,16.515,15.565,26.249,45.2452,0.001399123,0.01301301,0,0
47383001,47384000,16,7934,7.93,3,0,1000,10.359,6.654,19.537,40.4404,0.001399123,0.01201201,0,0
47384001,47385000,2,7246,7.25,1,1,1000,4.062,4.294,2.76,46.1461,0.001399123,0.01501502,0,0
47385001,47386000,8,6920,6.92,3,2,1000,13.561,12.699,11.561,46.046,0.001495221,0.008008008,0,1
47386001,47387000,12,6484,6.48,7,3,1000,24.651,23.953,17.735,37.6376,0.001628245,0.008008008,0,0
47387001,47388000,13,8606,8.61,7,0,1000,24.752,14.505,15.107,34.5345,0.001628245,0.01401401,0,0
47388001,47389000,4,9551,9.55,1,1,1000,3.178,4.811,4.45,45.7457,0.001628245,0.008008008,0,0
47389001,47390000,0,9471,9.53,0,0,994,0,0,0,43.1431,0.001628245,0.01101101,0,0
47390001,47391000,3,8576,8.58,3,0,1000,10.855,6.047,3.498,46.4464,0.001628245,0.01601602,0,0
47391001,47392000,8,8126,8.13,5,1,1000,20.059,15.26,9.845,48.1481,0.000649174,0.01301301,0,1
47392001,47393000,0,10001,10,0,0,1000,0,0,0,48.9489,0.000536624,0.03103103,0,0
47393001,47394000,3,9996,10,2,0,1000,6.966,4.83,2.751,51.2513,0.000536624,0.00996016,0,0
47394001,47395000,12,9800,9.8,8,1,1000,27.948,18.759,11.99,38.5385,0.000549059,0.0403397,0,1
47395001,47396000,2,7024,7.02,2,0,1000,8.119,5.043,2.847,36.1361,0.000556218,0.008008008,0,0
47396001,47397000,7,10750,10.75,5,1,1000,17.458,11.291,6.511,44.7447,0.000857115,0.01101101,0,1
47397001,47398000,6,10659,10.66,4,2,1000,15.119,9.942,5.629,43.3433,0.000876683,0.01301301,0,0
47398001,47399000,21,12809,12.81,2,1,1000,6.662,6.547,16.37,42.042,0.000876683,0.01101101,0,0
47399001,47400000,1,9083,9.08,1,0,1000,3.038,1.943,1.101,41.2412,0.000876683,0.01301301,0,1
47400001,47401000,4,9444,9.44,2,1,1000,5.533,6.057,4.235,38.3383,0.000890187,0.01401401,0,0
47401001,47402000,10,8899,8.9,5,3,1000,17.459,16.736,10.676,41.3413,0.000890187,0.01001001,0,0
47402001,47403000,0,9139,9.14,0,0,1000,0,0,0,47.5475,0.000890187,0.01801802,0,0
